Port_Record_ID,Port_ID,Port_Name,Country,Region,Terminal,Berth
PR06339,P004,Dubai,UAE,Middle East,Terminal-3,Berth-3
PR06340,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-4
PR06341,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-5
PR06342,P007,Los Angeles,USA,North America,Terminal-2,Berth-6
PR06343,P001,Chennai,India,South Asia,Terminal-3,Berth-7
PR06344,P002,Mumbai,India,South Asia,Terminal-4,Berth-8
PR06345,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-9
PR06346,P004,Dubai,UAE,Middle East,Terminal-2,Berth-10
PR06347,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-11
PR06348,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-12
PR06349,P007,Los Angeles,USA,North America,Terminal-1,Berth-13
PR06350,P001,Chennai,India,South Asia,Terminal-2,Berth-14
PR06351,P002,Mumbai,India,South Asia,Terminal-3,Berth-15
PR06352,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-16
PR06353,P004,Dubai,UAE,Middle East,Terminal-1,Berth-17
PR06354,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-18
PR06355,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-1
PR06356,P007,Los Angeles,USA,North America,Terminal-4,Berth-2
PR06357,P001,Chennai,India,South Asia,Terminal-1,Berth-3
PR06358,P002,Mumbai,India,South Asia,Terminal-2,Berth-4
PR06359,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-5
PR06360,P004,Dubai,UAE,Middle East,Terminal-4,Berth-6
PR06361,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-7
PR06362,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-8
PR06363,P007,Los Angeles,USA,North America,Terminal-3,Berth-9
PR06364,P001,Chennai,India,South Asia,Terminal-4,Berth-10
PR06365,P002,Mumbai,India,South Asia,Terminal-1,Berth-11
PR06366,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-12
PR06367,P004,Dubai,UAE,Middle East,Terminal-3,Berth-13
PR06368,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-14
PR06369,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-15
PR06370,P007,Los Angeles,USA,North America,Terminal-2,Berth-16
PR06371,P001,Chennai,India,South Asia,Terminal-3,Berth-17
PR06372,P002,Mumbai,India,South Asia,Terminal-4,Berth-18
PR06373,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-1
PR06374,P004,Dubai,UAE,Middle East,Terminal-2,Berth-2
PR06375,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-3
PR06376,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-4
PR06377,P007,Los Angeles,USA,North America,Terminal-1,Berth-5
PR06378,P001,Chennai,India,South Asia,Terminal-2,Berth-6
PR06379,P002,Mumbai,India,South Asia,Terminal-3,Berth-7
PR06380,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-8
PR06381,P004,Dubai,UAE,Middle East,Terminal-1,Berth-9
PR06382,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-10
PR06383,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-11
PR06384,P007,Los Angeles,USA,North America,Terminal-4,Berth-12
PR06385,P001,Chennai,India,South Asia,Terminal-1,Berth-13
PR06386,P002,Mumbai,India,South Asia,Terminal-2,Berth-14
PR06387,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-15
PR06388,P004,Dubai,UAE,Middle East,Terminal-4,Berth-16
PR06389,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-17
PR06390,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-18
PR06391,P007,Los Angeles,USA,North America,Terminal-3,Berth-1
PR06392,P001,Chennai,India,South Asia,Terminal-4,Berth-2
PR06393,P002,Mumbai,India,South Asia,Terminal-1,Berth-3
PR06394,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-4
PR06395,P004,Dubai,UAE,Middle East,Terminal-3,Berth-5
PR06396,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-6
PR06397,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-7
PR06398,P007,Los Angeles,USA,North America,Terminal-2,Berth-8
PR06399,P001,Chennai,India,South Asia,Terminal-3,Berth-9
PR06400,P002,Mumbai,India,South Asia,Terminal-4,Berth-10
PR06401,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-11
PR06402,P004,Dubai,UAE,Middle East,Terminal-2,Berth-12
PR06403,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-13
PR06404,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-14
PR06405,P007,Los Angeles,USA,North America,Terminal-1,Berth-15
PR06406,P001,Chennai,India,South Asia,Terminal-2,Berth-16
PR06407,P002,Mumbai,India,South Asia,Terminal-3,Berth-17
PR06408,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-18
PR06409,P004,Dubai,UAE,Middle East,Terminal-1,Berth-1
PR06410,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-2
PR06411,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-3
PR06412,P007,Los Angeles,USA,North America,Terminal-4,Berth-4
PR06413,P001,Chennai,India,South Asia,Terminal-1,Berth-5
PR06414,P002,Mumbai,India,South Asia,Terminal-2,Berth-6
PR06415,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-7
PR06416,P004,Dubai,UAE,Middle East,Terminal-4,Berth-8
PR06417,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-9
PR06418,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-10
PR06419,P007,Los Angeles,USA,North America,Terminal-3,Berth-11
PR06420,P001,Chennai,India,South Asia,Terminal-4,Berth-12
PR06421,P002,Mumbai,India,South Asia,Terminal-1,Berth-13
PR06422,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-14
PR06423,P004,Dubai,UAE,Middle East,Terminal-3,Berth-15
PR06424,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-16
PR06425,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-17
PR06426,P007,Los Angeles,USA,North America,Terminal-2,Berth-18
PR06427,P001,Chennai,India,South Asia,Terminal-3,Berth-1
PR06428,P002,Mumbai,India,South Asia,Terminal-4,Berth-2
PR06429,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-3
PR06430,P004,Dubai,UAE,Middle East,Terminal-2,Berth-4
PR06431,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-5
PR06432,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-6
PR06433,P007,Los Angeles,USA,North America,Terminal-1,Berth-7
PR06434,P001,Chennai,India,South Asia,Terminal-2,Berth-8
PR06435,P002,Mumbai,India,South Asia,Terminal-3,Berth-9
PR06436,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-10
PR06437,P004,Dubai,UAE,Middle East,Terminal-1,Berth-11
PR06438,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-12
PR06439,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-13
PR06440,P007,Los Angeles,USA,North America,Terminal-4,Berth-14
PR06441,P001,Chennai,India,South Asia,Terminal-1,Berth-15
PR06442,P002,Mumbai,India,South Asia,Terminal-2,Berth-16
PR06443,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-17
PR06444,P004,Dubai,UAE,Middle East,Terminal-4,Berth-18
PR06445,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-1
PR06446,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-2
PR06447,P007,Los Angeles,USA,North America,Terminal-3,Berth-3
PR06448,P001,Chennai,India,South Asia,Terminal-4,Berth-4
PR06449,P002,Mumbai,India,South Asia,Terminal-1,Berth-5
PR06450,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-6
PR06451,P004,Dubai,UAE,Middle East,Terminal-3,Berth-7
PR06452,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-8
PR06453,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-9
PR06454,P007,Los Angeles,USA,North America,Terminal-2,Berth-10
PR06455,P001,Chennai,India,South Asia,Terminal-3,Berth-11
PR06456,P002,Mumbai,India,South Asia,Terminal-4,Berth-12
PR06457,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-13
PR06458,P004,Dubai,UAE,Middle East,Terminal-2,Berth-14
PR06459,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-15
PR06460,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-16
PR06461,P007,Los Angeles,USA,North America,Terminal-1,Berth-17
PR06462,P001,Chennai,India,South Asia,Terminal-2,Berth-18
PR06463,P002,Mumbai,India,South Asia,Terminal-3,Berth-1
PR06464,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-2
PR06465,P004,Dubai,UAE,Middle East,Terminal-1,Berth-3
PR06466,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-4
PR06467,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-5
PR06468,P007,Los Angeles,USA,North America,Terminal-4,Berth-6
PR06469,P001,Chennai,India,South Asia,Terminal-1,Berth-7
PR06470,P002,Mumbai,India,South Asia,Terminal-2,Berth-8
PR06471,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-9
PR06472,P004,Dubai,UAE,Middle East,Terminal-4,Berth-10
PR06473,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-11
PR06474,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-12
PR06475,P007,Los Angeles,USA,North America,Terminal-3,Berth-13
PR06476,P001,Chennai,India,South Asia,Terminal-4,Berth-14
PR06477,P002,Mumbai,India,South Asia,Terminal-1,Berth-15
PR06478,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-16
PR06479,P004,Dubai,UAE,Middle East,Terminal-3,Berth-17
PR06480,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-18
PR06481,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-1
PR06482,P007,Los Angeles,USA,North America,Terminal-2,Berth-2
PR06483,P001,Chennai,India,South Asia,Terminal-3,Berth-3
PR06484,P002,Mumbai,India,South Asia,Terminal-4,Berth-4
PR06485,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-5
PR06486,P004,Dubai,UAE,Middle East,Terminal-2,Berth-6
PR06487,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-7
PR06488,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-8
PR06489,P007,Los Angeles,USA,North America,Terminal-1,Berth-9
PR06490,P001,Chennai,India,South Asia,Terminal-2,Berth-10
PR06491,P002,Mumbai,India,South Asia,Terminal-3,Berth-11
PR06492,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-12
PR06493,P004,Dubai,UAE,Middle East,Terminal-1,Berth-13
PR06494,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-14
PR06495,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-15
PR06496,P007,Los Angeles,USA,North America,Terminal-4,Berth-16
PR06497,P001,Chennai,India,South Asia,Terminal-1,Berth-17
PR06498,P002,Mumbai,India,South Asia,Terminal-2,Berth-18
PR06499,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-1
PR06500,P004,Dubai,UAE,Middle East,Terminal-4,Berth-2
PR06501,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-3
PR06502,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-4
PR06503,P007,Los Angeles,USA,North America,Terminal-3,Berth-5
PR06504,P001,Chennai,India,South Asia,Terminal-4,Berth-6
PR06505,P002,Mumbai,India,South Asia,Terminal-1,Berth-7
PR06506,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-8
PR06507,P004,Dubai,UAE,Middle East,Terminal-3,Berth-9
PR06508,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-10
PR06509,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-11
PR06510,P007,Los Angeles,USA,North America,Terminal-2,Berth-12
PR06511,P001,Chennai,India,South Asia,Terminal-3,Berth-13
PR06512,P002,Mumbai,India,South Asia,Terminal-4,Berth-14
PR06513,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-15
PR06514,P004,Dubai,UAE,Middle East,Terminal-2,Berth-16
PR06515,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-17
PR06516,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-18
PR06517,P007,Los Angeles,USA,North America,Terminal-1,Berth-1
PR06518,P001,Chennai,India,South Asia,Terminal-2,Berth-2
PR06519,P002,Mumbai,India,South Asia,Terminal-3,Berth-3
PR06520,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-4
PR06521,P004,Dubai,UAE,Middle East,Terminal-1,Berth-5
PR06522,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-6
PR06523,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-7
PR06524,P007,Los Angeles,USA,North America,Terminal-4,Berth-8
PR06525,P001,Chennai,India,South Asia,Terminal-1,Berth-9
PR06526,P002,Mumbai,India,South Asia,Terminal-2,Berth-10
PR06527,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-11
PR06528,P004,Dubai,UAE,Middle East,Terminal-4,Berth-12
PR06529,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-13
PR06530,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-14
PR06531,P007,Los Angeles,USA,North America,Terminal-3,Berth-15
PR06532,P001,Chennai,India,South Asia,Terminal-4,Berth-16
PR06533,P002,Mumbai,India,South Asia,Terminal-1,Berth-17
PR06534,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-18
PR06535,P004,Dubai,UAE,Middle East,Terminal-3,Berth-1
PR06536,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-2
PR06537,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-3
PR06538,P007,Los Angeles,USA,North America,Terminal-2,Berth-4
PR06539,P001,Chennai,India,South Asia,Terminal-3,Berth-5
PR06540,P002,Mumbai,India,South Asia,Terminal-4,Berth-6
PR06541,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-7
PR06542,P004,Dubai,UAE,Middle East,Terminal-2,Berth-8
PR06543,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-9
PR06544,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-10
PR06545,P007,Los Angeles,USA,North America,Terminal-1,Berth-11
PR06546,P001,Chennai,India,South Asia,Terminal-2,Berth-12
PR06547,P002,Mumbai,India,South Asia,Terminal-3,Berth-13
PR06548,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-14
PR06549,P004,Dubai,UAE,Middle East,Terminal-1,Berth-15
PR06550,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-16
PR06551,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-17
PR06552,P007,Los Angeles,USA,North America,Terminal-4,Berth-18
PR06553,P001,Chennai,India,South Asia,Terminal-1,Berth-1
PR06554,P002,Mumbai,India,South Asia,Terminal-2,Berth-2
PR06555,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-3
PR06556,P004,Dubai,UAE,Middle East,Terminal-4,Berth-4
PR06557,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-5
PR06558,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-6
PR06559,P007,Los Angeles,USA,North America,Terminal-3,Berth-7
PR06560,P001,Chennai,India,South Asia,Terminal-4,Berth-8
PR06561,P002,Mumbai,India,South Asia,Terminal-1,Berth-9
PR06562,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-10
PR06563,P004,Dubai,UAE,Middle East,Terminal-3,Berth-11
PR06564,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-12
PR06565,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-13
PR06566,P007,Los Angeles,USA,North America,Terminal-2,Berth-14
PR06567,P001,Chennai,India,South Asia,Terminal-3,Berth-15
PR06568,P002,Mumbai,India,South Asia,Terminal-4,Berth-16
PR06569,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-17
PR06570,P004,Dubai,UAE,Middle East,Terminal-2,Berth-18
PR06571,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-1
PR06572,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-2
PR06573,P007,Los Angeles,USA,North America,Terminal-1,Berth-3
PR06574,P001,Chennai,India,South Asia,Terminal-2,Berth-4
PR06575,P002,Mumbai,India,South Asia,Terminal-3,Berth-5
PR06576,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-6
PR06577,P004,Dubai,UAE,Middle East,Terminal-1,Berth-7
PR06578,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-8
PR06579,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-9
PR06580,P007,Los Angeles,USA,North America,Terminal-4,Berth-10
PR06581,P001,Chennai,India,South Asia,Terminal-1,Berth-11
PR06582,P002,Mumbai,India,South Asia,Terminal-2,Berth-12
PR06583,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-13
PR06584,P004,Dubai,UAE,Middle East,Terminal-4,Berth-14
PR06585,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-15
PR06586,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-16
PR06587,P007,Los Angeles,USA,North America,Terminal-3,Berth-17
PR06588,P001,Chennai,India,South Asia,Terminal-4,Berth-18
PR06589,P002,Mumbai,India,South Asia,Terminal-1,Berth-1
PR06590,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-2
PR06591,P004,Dubai,UAE,Middle East,Terminal-3,Berth-3
PR06592,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-4
PR06593,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-5
PR06594,P007,Los Angeles,USA,North America,Terminal-2,Berth-6
PR06595,P001,Chennai,India,South Asia,Terminal-3,Berth-7
PR06596,P002,Mumbai,India,South Asia,Terminal-4,Berth-8
PR06597,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-9
PR06598,P004,Dubai,UAE,Middle East,Terminal-2,Berth-10
PR06599,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-11
PR06600,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-12
PR06601,P007,Los Angeles,USA,North America,Terminal-1,Berth-13
PR06602,P001,Chennai,India,South Asia,Terminal-2,Berth-14
PR06603,P002,Mumbai,India,South Asia,Terminal-3,Berth-15
PR06604,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-16
PR06605,P004,Dubai,UAE,Middle East,Terminal-1,Berth-17
PR06606,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-18
PR06607,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-1
PR06608,P007,Los Angeles,USA,North America,Terminal-4,Berth-2
PR06609,P001,Chennai,India,South Asia,Terminal-1,Berth-3
PR06610,P002,Mumbai,India,South Asia,Terminal-2,Berth-4
PR06611,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-5
PR06612,P004,Dubai,UAE,Middle East,Terminal-4,Berth-6
PR06613,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-7
PR06614,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-8
PR06615,P007,Los Angeles,USA,North America,Terminal-3,Berth-9
PR06616,P001,Chennai,India,South Asia,Terminal-4,Berth-10
PR06617,P002,Mumbai,India,South Asia,Terminal-1,Berth-11
PR06618,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-12
PR06619,P004,Dubai,UAE,Middle East,Terminal-3,Berth-13
PR06620,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-14
PR06621,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-15
PR06622,P007,Los Angeles,USA,North America,Terminal-2,Berth-16
PR06623,P001,Chennai,India,South Asia,Terminal-3,Berth-17
PR06624,P002,Mumbai,India,South Asia,Terminal-4,Berth-18
PR06625,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-1
PR06626,P004,Dubai,UAE,Middle East,Terminal-2,Berth-2
PR06627,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-3
PR06628,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-4
PR06629,P007,Los Angeles,USA,North America,Terminal-1,Berth-5
PR06630,P001,Chennai,India,South Asia,Terminal-2,Berth-6
PR06631,P002,Mumbai,India,South Asia,Terminal-3,Berth-7
PR06632,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-8
PR06633,P004,Dubai,UAE,Middle East,Terminal-1,Berth-9
PR06634,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-10
PR06635,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-11
PR06636,P007,Los Angeles,USA,North America,Terminal-4,Berth-12
PR06637,P001,Chennai,India,South Asia,Terminal-1,Berth-13
PR06638,P002,Mumbai,India,South Asia,Terminal-2,Berth-14
PR06639,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-15
PR06640,P004,Dubai,UAE,Middle East,Terminal-4,Berth-16
PR06641,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-17
PR06642,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-18
PR06643,P007,Los Angeles,USA,North America,Terminal-3,Berth-1
PR06644,P001,Chennai,India,South Asia,Terminal-4,Berth-2
PR06645,P002,Mumbai,India,South Asia,Terminal-1,Berth-3
PR06646,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-4
PR06647,P004,Dubai,UAE,Middle East,Terminal-3,Berth-5
PR06648,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-6
PR06649,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-7
PR06650,P007,Los Angeles,USA,North America,Terminal-2,Berth-8
PR06651,P001,Chennai,India,South Asia,Terminal-3,Berth-9
PR06652,P002,Mumbai,India,South Asia,Terminal-4,Berth-10
PR06653,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-11
PR06654,P004,Dubai,UAE,Middle East,Terminal-2,Berth-12
PR06655,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-13
PR06656,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-14
PR06657,P007,Los Angeles,USA,North America,Terminal-1,Berth-15
PR06658,P001,Chennai,India,South Asia,Terminal-2,Berth-16
PR06659,P002,Mumbai,India,South Asia,Terminal-3,Berth-17
PR06660,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-18
PR06661,P004,Dubai,UAE,Middle East,Terminal-1,Berth-1
PR06662,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-2
PR06663,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-3
PR06664,P007,Los Angeles,USA,North America,Terminal-4,Berth-4
PR06665,P001,Chennai,India,South Asia,Terminal-1,Berth-5
PR06666,P002,Mumbai,India,South Asia,Terminal-2,Berth-6
PR06667,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-7
PR06668,P004,Dubai,UAE,Middle East,Terminal-4,Berth-8
PR06669,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-9
PR06670,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-10
PR06671,P007,Los Angeles,USA,North America,Terminal-3,Berth-11
PR06672,P001,Chennai,India,South Asia,Terminal-4,Berth-12
PR06673,P002,Mumbai,India,South Asia,Terminal-1,Berth-13
PR06674,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-14
PR06675,P004,Dubai,UAE,Middle East,Terminal-3,Berth-15
PR06676,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-16
PR06677,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-17
PR06678,P007,Los Angeles,USA,North America,Terminal-2,Berth-18
PR06679,P001,Chennai,India,South Asia,Terminal-3,Berth-1
PR06680,P002,Mumbai,India,South Asia,Terminal-4,Berth-2
PR06681,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-3
PR06682,P004,Dubai,UAE,Middle East,Terminal-2,Berth-4
PR06683,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-5
PR06684,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-6
PR06685,P007,Los Angeles,USA,North America,Terminal-1,Berth-7
PR06686,P001,Chennai,India,South Asia,Terminal-2,Berth-8
PR06687,P002,Mumbai,India,South Asia,Terminal-3,Berth-9
PR06688,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-10
PR06689,P004,Dubai,UAE,Middle East,Terminal-1,Berth-11
PR06690,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-12
PR06691,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-13
PR06692,P007,Los Angeles,USA,North America,Terminal-4,Berth-14
PR06693,P001,Chennai,India,South Asia,Terminal-1,Berth-15
PR06694,P002,Mumbai,India,South Asia,Terminal-2,Berth-16
PR06695,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-17
PR06696,P004,Dubai,UAE,Middle East,Terminal-4,Berth-18
PR06697,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-1
PR06698,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-2
PR06699,P007,Los Angeles,USA,North America,Terminal-3,Berth-3
